10;;10;;10;;10;;10;;10;;10;;10;;10;;10;;10;;10;;10;;10;
Nadine SEC Superose 6001:10_UV1_280nm;;Nadine SEC Superose 6001:10_UV2_360nm;;Nadine SEC Superose 6001:10_UV3_410nm;;Nadine SEC Superose 6001:10_Cond;;Nadine SEC Superose 6001:10_Cond%;;Nadine SEC Superose 6001:10_Conc;;Nadine SEC Superose 6001:10_pH;;Nadine SEC Superose 6001:10_Pressure;;Nadine SEC Superose 6001:10_Flow;;Nadine SEC Superose 6001:10_Temp;;Nadine SEC Superose 6001:10_Fractions;;Nadine SEC Superose 6001:10_Inject;;Nadine SEC Superose 6001:10_UV1_280nm@01,BASEM;;Nadine SEC Superose 6001:10_Logbook;
min;UV1_280nm;min;UV2_360nm;min;UV3_410nm;min; mS/cm;min; %;min; %B;min; ;min; MPa;min; ml/min;min; °C;min;(Fractions);min;(Injections);min; mAU;min;(Set Marks)
16.48;-1.62;16.48;333.09;16.48;319.93;17.17;2.59;17.17;2.60;17.17;0.00;17.17;7.87;17.17;0.14;17.17;0.02;17.17;28.40;;;;;16.48;-1.62;;
16.64;-1.69;16.64;333.00;16.64;319.88;17.33;2.59;17.33;2.60;17.33;0.00;17.33;7.87;17.33;0.13;17.33;0.02;17.33;28.40;;;;;16.64;-1.69;;
16.80;-1.78;16.80;333.02;16.80;319.89;17.50;2.59;17.50;2.60;17.50;0.00;17.50;7.87;17.50;0.14;17.50;0.02;17.50;28.50;;;;;16.80;-1.78;;
16.96;-1.80;16.96;332.89;16.96;319.76;17.67;2.59;17.67;2.60;17.67;0.00;17.67;7.87;17.67;0.15;17.67;0.02;17.67;28.50;;;;;16.96;-1.80;;
17.12;-1.87;17.12;332.91;17.12;319.73;17.83;2.59;17.83;2.60;17.83;0.00;17.83;7.87;17.83;0.15;17.83;0.02;17.83;28.50;;;;;17.12;-1.87;;
17.28;-1.91;17.28;332.92;17.28;319.74;18.00;2.59;18.00;2.60;18.00;0.00;18.00;7.87;18.00;0.15;18.00;0.02;18.00;28.50;;;;;17.28;-1.91;;
17.44;-1.95;17.44;332.84;17.44;319.70;18.17;2.59;18.17;2.60;18.17;0.00;18.17;7.87;18.17;0.13;18.17;0.02;18.17;28.50;;;;;17.44;-1.95;;
17.60;-2.06;17.60;332.88;17.60;319.70;18.33;2.59;18.33;2.60;18.33;0.00;18.33;7.87;18.33;0.14;18.33;0.02;18.33;28.50;;;;;17.60;-2.06;;
17.76;-2.07;17.76;332.87;17.76;319.61;18.50;2.59;18.50;2.60;18.50;0.00;18.50;7.87;18.50;0.14;18.50;0.02;18.50;28.50;;;;;17.76;-2.07;;
17.92;-2.08;17.92;332.80;17.92;319.55;18.67;2.59;18.67;2.60;18.67;0.00;18.67;7.88;18.67;0.13;18.67;0.02;18.67;28.50;;;;;17.92;-2.08;;
18.08;-2.08;18.08;332.87;18.08;319.72;18.83;2.59;18.83;2.60;18.83;0.00;18.83;7.88;18.83;0.14;18.83;0.02;18.83;28.50;;;;;18.08;-2.08;;
18.24;-2.14;18.24;332.76;18.24;319.66;19.00;2.59;19.00;2.60;19.00;0.00;19.00;7.88;19.00;0.14;19.00;0.02;19.00;28.50;;;;;18.24;-2.14;;
18.40;-2.12;18.40;332.86;18.40;319.65;19.17;2.59;19.17;2.60;19.17;0.00;19.17;7.88;19.17;0.13;19.17;0.02;19.17;28.50;;;;;18.40;-2.12;;
18.56;-2.14;18.56;332.85;18.56;319.72;19.33;2.59;19.33;2.60;19.33;0.00;19.33;7.87;19.33;0.14;19.33;0.02;19.33;28.50;;;;;18.56;-2.14;;
18.72;-2.17;18.72;332.83;18.72;319.71;19.50;2.59;19.50;2.60;19.50;0.00;19.50;7.87;19.50;0.15;19.50;0.02;19.50;28.50;;;;;18.72;-2.17;;
18.88;-2.14;18.88;332.76;18.88;319.74;19.67;2.59;19.67;2.60;19.67;0.00;19.67;7.88;19.67;0.15;19.67;0.02;19.67;28.50;;;;;18.88;-2.14;;
19.04;-2.23;19.04;332.78;19.04;319.65;19.83;2.59;19.83;2.60;19.83;0.00;19.83;7.87;19.83;0.13;19.83;0.02;19.83;28.50;;;;;19.04;-2.23;;
19.20;-2.29;19.20;332.70;19.20;319.64;20.00;2.59;20.00;2.60;20.00;0.00;20.00;7.87;20.00;0.13;20.00;0.02;20.00;28.50;;;;;19.20;-2.29;;
19.36;-2.28;19.36;332.71;19.36;319.54;20.17;2.59;20.17;2.60;20.17;0.00;20.17;7.88;20.17;0.14;20.17;0.02;20.17;28.50;;;;;19.36;-2.28;;
19.52;-2.29;19.52;332.77;19.52;319.60;20.33;2.59;20.33;2.60;20.33;0.00;20.33;7.87;20.33;0.14;20.33;0.02;20.33;28.50;;;;;19.52;-2.29;;
19.68;-2.32;19.68;332.77;19.68;319.61;20.50;2.59;20.50;2.60;20.50;0.00;20.50;7.87;20.50;0.15;20.50;0.02;20.50;28.50;;;;;19.68;-2.32;;
19.84;-2.35;19.84;332.66;19.84;319.52;20.67;2.59;20.67;2.60;20.67;0.00;20.67;7.88;20.67;0.15;20.67;0.02;20.67;28.50;;;;;19.84;-2.35;;
20.00;-2.37;20.00;332.69;20.00;319.51;20.83;2.59;20.83;2.60;20.83;0.00;20.83;7.87;20.83;0.14;20.83;0.02;20.83;28.50;;;;;20.00;-2.37;;
20.16;-2.38;20.16;332.66;20.16;319.55;21.00;2.59;21.00;2.60;21.00;0.00;21.00;7.87;21.00;0.15;21.00;0.02;21.00;28.50;;;;;20.16;-2.38;;
20.32;-2.36;20.32;332.70;20.32;319.53;21.17;2.58;21.17;2.60;21.17;0.00;21.17;7.87;21.17;0.14;21.17;0.02;21.17;28.50;;;;;20.32;-2.36;;
20.48;-2.33;20.48;332.86;20.48;319.83;21.33;2.58;21.33;2.60;21.33;0.00;21.33;7.87;21.33;0.15;21.33;0.02;21.33;28.50;;;;;20.48;-2.33;;
20.64;-2.36;20.64;332.78;20.64;319.72;21.50;2.58;21.50;2.60;21.50;0.00;21.50;7.88;21.50;0.15;21.50;0.02;21.50;28.50;;;;;20.64;-2.36;;
20.80;-2.33;20.80;332.76;20.80;319.61;21.67;2.58;21.67;2.60;21.67;0.00;21.67;7.87;21.67;0.13;21.67;0.02;21.67;28.50;;;;;20.80;-2.33;;
20.96;-2.37;20.96;332.79;20.96;319.61;21.83;2.58;21.83;2.60;21.83;0.00;21.83;7.87;21.83;0.13;21.83;0.02;21.83;28.50;;;;;20.96;-2.37;;
21.12;-2.47;21.12;332.62;21.12;319.49;22.00;2.58;22.00;2.60;22.00;0.00;22.00;7.88;22.00;0.14;22.00;0.02;22.00;28.50;;;;;21.12;-2.47;;
21.28;-2.50;21.28;332.60;21.28;319.47;22.17;2.58;22.17;2.60;22.17;0.00;22.17;7.87;22.17;0.14;22.17;0.02;22.17;28.50;;;;;21.28;-2.50;;
21.44;-2.52;21.44;332.58;21.44;319.50;22.33;2.58;22.33;2.60;22.33;0.00;22.33;7.87;22.33;0.15;22.33;0.02;22.33;28.50;;;;;21.44;-2.52;;
21.60;-2.48;21.60;332.57;21.60;319.43;22.50;2.58;22.50;2.60;22.50;0.00;22.50;7.87;22.50;0.15;22.50;0.02;22.50;28.50;;;;;21.60;-2.48;;
21.76;-2.51;21.76;332.62;21.76;319.45;22.67;2.58;22.67;2.60;22.67;0.00;22.67;7.87;22.67;0.15;22.67;0.02;22.67;28.50;;;;;21.76;-2.51;;
21.92;-2.49;21.92;332.58;21.92;319.45;22.83;2.58;22.83;2.60;22.83;0.00;22.83;7.88;22.83;0.14;22.83;0.02;22.83;28.50;;;;;21.92;-2.49;;
22.08;-2.54;22.08;332.59;22.08;319.47;23.00;2.58;23.00;2.60;23.00;0.00;23.00;7.88;23.00;0.15;23.00;0.02;23.00;28.50;;;;;22.08;-2.54;;
22.24;-2.53;22.24;332.55;22.24;319.57;23.17;2.58;23.17;2.60;23.17;0.00;23.17;7.88;23.17;0.16;23.17;0.02;23.17;28.50;;;;;22.24;-2.53;;
22.40;-2.53;22.40;332.61;22.40;319.42;23.33;2.58;23.33;2.60;23.33;0.00;23.33;7.88;23.33;0.14;23.33;0.02;23.33;28.50;;;;;22.40;-2.53;;
22.56;-2.47;22.56;332.68;22.56;319.62;23.50;2.58;23.50;2.60;23.50;0.00;23.50;7.88;23.50;0.14;23.50;0.02;23.50;28.50;;;;;22.56;-2.47;;
22.72;-2.56;22.72;332.67;22.72;319.59;23.67;2.58;23.67;2.60;23.67;0.00;23.67;7.88;23.67;0.14;23.67;0.02;23.67;28.50;;;;;22.72;-2.56;;
22.88;-2.57;22.88;332.55;22.88;319.53;23.83;2.58;23.83;2.60;23.83;0.00;23.83;7.87;23.83;0.14;23.83;0.02;23.83;28.50;;;;;22.88;-2.57;;
23.04;-2.58;23.04;332.56;23.04;319.55;24.00;2.58;24.00;2.60;24.00;0.00;24.00;7.87;24.00;0.14;24.00;0.02;24.00;28.50;;;;;23.04;-2.58;;
23.20;-2.65;23.20;332.52;23.20;319.41;24.17;2.58;24.17;2.60;24.17;0.00;24.17;7.87;24.17;0.15;24.17;0.02;24.17;28.50;;;;;23.20;-2.65;;
23.36;-2.67;23.36;332.57;23.36;319.41;24.33;2.58;24.33;2.60;24.33;0.00;24.33;7.87;24.33;0.15;24.33;0.02;24.33;28.60;;;;;23.36;-2.67;;
23.52;-2.70;23.52;332.53;23.52;319.49;24.50;2.58;24.50;2.60;24.50;0.00;24.50;7.87;24.50;0.15;24.50;0.02;24.50;28.60;;;;;23.52;-2.70;;
23.68;-2.71;23.68;332.47;23.68;319.46;24.67;2.58;24.67;2.60;24.67;0.00;24.67;7.87;24.67;0.15;24.67;0.02;24.67;28.60;;;;;23.68;-2.71;;
23.84;-2.65;23.84;332.51;23.84;319.39;24.83;2.58;24.83;2.60;24.83;0.00;24.83;7.87;24.83;0.14;24.83;0.02;24.83;28.60;;;;;23.84;-2.65;;
24.00;-2.67;24.00;332.56;24.00;319.42;25.00;2.58;25.00;2.60;25.00;0.00;25.00;7.87;25.00;0.15;25.00;0.02;25.00;28.60;;;;;24.00;-2.67;;
24.16;-2.71;24.16;332.57;24.16;319.44;25.17;2.58;25.17;2.60;25.17;0.00;25.17;7.87;25.17;0.13;25.17;0.02;25.17;28.60;;;;;24.16;-2.71;;
24.32;-2.67;24.32;332.54;24.32;319.43;25.33;2.58;25.33;2.60;25.33;0.00;25.33;7.88;25.33;0.14;25.33;0.02;25.33;28.60;;;;;24.32;-2.67;;
24.48;-2.70;24.48;332.51;24.48;319.37;25.50;2.58;25.50;2.60;25.50;0.00;25.50;7.88;25.50;0.15;25.50;0.02;25.50;28.60;;;;;24.48;-2.70;;
24.64;-2.64;24.64;332.71;24.64;319.66;25.67;2.58;25.67;2.60;25.67;0.00;25.67;7.88;25.67;0.14;25.67;0.02;25.67;28.60;;;;;24.64;-2.64;;
24.80;-2.60;24.80;332.64;24.80;319.58;25.83;2.58;25.83;2.60;25.83;0.00;25.83;7.88;25.83;0.15;25.83;0.02;25.83;28.60;;;;;24.80;-2.60;;
24.96;-2.68;24.96;332.63;24.96;319.63;26.00;2.58;26.00;2.60;26.00;0.00;26.00;7.88;26.00;0.15;26.00;0.02;26.00;28.60;;;;;24.96;-2.68;;
25.12;-2.70;25.12;332.52;25.12;319.30;26.17;2.58;26.17;2.60;26.17;0.00;26.17;7.87;26.17;0.15;26.17;0.02;26.17;28.60;;;;;25.12;-2.70;;
25.28;-2.78;25.28;332.50;25.28;319.40;26.33;2.58;26.33;2.60;26.33;0.00;26.33;7.87;26.33;0.15;26.33;0.02;26.33;28.60;;;;;25.28;-2.78;;
25.44;-2.80;25.44;332.51;25.44;319.41;26.50;2.58;26.50;2.60;26.50;0.00;26.50;7.87;26.50;0.16;26.50;0.02;26.50;28.60;;;;;25.44;-2.80;;
25.60;-2.83;25.60;332.50;25.60;319.41;26.67;2.58;26.67;2.60;26.67;0.00;26.67;7.87;26.67;0.16;26.67;0.02;26.67;28.60;;;;;25.60;-2.83;;
25.76;-2.82;25.76;332.46;25.76;319.36;26.83;2.58;26.83;2.60;26.83;0.00;26.83;7.88;26.83;0.15;26.83;0.02;26.83;28.60;;;;;25.76;-2.82;;
25.92;-2.85;25.92;332.43;25.92;319.36;27.00;2.58;27.00;2.60;27.00;0.00;27.00;7.88;27.00;0.13;27.00;0.02;27.00;28.60;;;;;25.92;-2.85;;
26.08;-2.86;26.08;332.44;26.08;319.32;27.17;2.58;27.17;2.60;27.17;0.00;27.17;7.88;27.17;0.13;27.17;0.02;27.17;28.60;;;;;26.08;-2.86;;
26.24;-2.87;26.24;332.48;26.24;319.39;27.33;2.58;27.33;2.60;27.33;0.00;27.33;7.87;27.33;0.14;27.33;0.02;27.33;28.60;;;;;26.24;-2.87;;
26.40;-2.90;26.40;332.41;26.40;319.35;27.50;2.58;27.50;2.60;27.50;0.00;27.50;7.87;27.50;0.15;27.50;0.02;27.50;28.60;;;;;26.40;-2.90;;
26.56;-2.93;26.56;332.50;26.56;319.46;27.67;2.58;27.67;2.60;27.67;0.00;27.67;7.87;27.67;0.15;27.67;0.02;27.67;28.60;;;;;26.56;-2.93;;
26.72;-2.87;26.72;332.54;26.72;319.39;27.83;2.58;27.83;2.60;27.83;0.00;27.83;7.88;27.83;0.16;27.83;0.02;27.83;28.60;;;;;26.72;-2.87;;
26.88;-2.95;26.88;332.49;26.88;319.46;28.00;2.58;28.00;2.60;28.00;0.00;28.00;7.88;28.00;0.16;28.00;0.02;28.00;28.60;;;;;26.88;-2.95;;
27.04;-2.97;27.04;332.46;27.04;319.44;28.17;2.58;28.17;2.60;28.17;0.00;28.17;7.87;28.17;0.15;28.17;0.02;28.17;28.60;;;;;27.04;-2.97;;
27.20;-3.00;27.20;332.49;27.20;319.34;28.33;2.58;28.33;2.60;28.33;0.00;28.33;7.87;28.33;0.15;28.33;0.02;28.33;28.60;;;;;27.20;-3.00;;
27.36;-3.07;27.36;332.36;27.36;319.30;28.50;2.58;28.50;2.60;28.50;0.00;28.50;7.87;28.50;0.16;28.50;0.02;28.50;28.60;;;;;27.36;-3.07;;
27.52;-3.05;27.52;332.34;27.52;319.38;28.67;2.58;28.67;2.60;28.67;0.00;28.67;7.87;28.67;0.14;28.67;0.02;28.67;28.60;;;;;27.52;-3.05;;
27.68;-3.05;27.68;332.39;27.68;319.28;28.83;2.58;28.83;2.60;28.83;0.00;28.83;7.88;28.83;0.15;28.83;0.02;28.83;28.60;;;;;27.68;-3.05;;
27.84;-3.12;27.84;332.32;27.84;319.24;29.00;2.58;29.00;2.60;29.00;0.00;29.00;7.88;29.00;0.14;29.00;0.02;29.00;28.60;;;;;27.84;-3.12;;
28.00;-3.14;28.00;332.38;28.00;319.32;29.17;2.58;29.17;2.60;29.17;0.00;29.17;7.87;29.17;0.14;29.17;0.02;29.17;28.60;;;;;28.00;-3.14;;
28.16;-3.18;28.16;332.35;28.16;319.31;29.33;2.58;29.33;2.60;29.33;0.00;29.33;7.87;29.33;0.15;29.33;0.02;29.33;28.60;;;;;28.16;-3.18;;
28.32;-3.11;28.32;332.43;28.32;319.26;29.50;2.57;29.50;2.60;29.50;0.00;29.50;7.87;29.50;0.15;29.50;0.02;29.50;28.60;;;;;28.32;-3.11;;
28.48;-3.16;28.48;332.33;28.48;319.25;29.67;2.57;29.67;2.60;29.67;0.00;29.67;7.88;29.67;0.14;29.67;0.02;29.67;28.60;;;;;28.48;-3.16;;
28.64;-3.12;28.64;332.41;28.64;319.39;29.83;2.57;29.83;2.60;29.83;0.00;29.83;7.88;29.83;0.15;29.83;0.02;29.83;28.60;;;;;28.64;-3.12;;
28.80;-3.07;28.80;332.43;28.80;319.46;30.00;2.57;30.00;2.60;30.00;0.00;30.00;7.88;30.00;0.16;30.00;0.02;30.00;28.60;;;;;28.80;-3.07;;
28.96;-3.07;28.96;332.42;28.96;319.43;30.17;2.57;30.17;2.60;30.17;0.00;30.17;7.87;30.17;0.15;30.17;0.02;30.17;28.60;;;;;28.96;-3.07;;
29.12;-3.14;29.12;332.47;29.12;319.46;30.33;2.57;30.33;2.60;30.33;0.00;30.33;7.87;30.33;0.15;30.33;0.02;30.33;28.60;;;;;29.12;-3.14;;
29.28;-3.17;29.28;332.31;29.28;319.32;30.50;2.57;30.50;2.60;30.50;0.00;30.50;7.87;30.50;0.14;30.50;0.02;30.50;28.60;;;;;29.28;-3.17;;
29.44;-3.25;29.44;332.30;29.44;319.29;30.67;2.57;30.67;2.60;30.67;0.00;30.67;7.87;30.67;0.15;30.67;0.02;30.67;28.60;;;;;29.44;-3.25;;
29.60;-3.22;29.60;332.31;29.60;319.26;30.83;2.57;30.83;2.60;30.83;0.00;30.83;7.88;30.83;0.14;30.83;0.02;30.83;28.60;;;;;29.60;-3.22;;
29.76;-3.26;29.76;332.26;29.76;319.26;31.00;2.57;31.00;2.60;31.00;0.00;31.00;7.88;31.00;0.15;31.00;0.02;31.00;28.70;;;;;29.76;-3.26;;
29.92;-3.24;29.92;332.29;29.92;319.28;31.17;2.57;31.17;2.60;31.17;0.00;31.17;7.87;31.17;0.14;31.17;0.02;31.17;28.70;;;;;29.92;-3.24;;
30.08;-3.22;30.08;332.25;30.08;319.25;31.33;2.57;31.33;2.60;31.33;0.00;31.33;7.87;31.33;0.15;31.33;0.02;31.33;28.70;;;;;30.08;-3.22;;
30.24;-3.24;30.24;332.30;30.24;319.29;31.50;2.57;31.50;2.60;31.50;0.00;31.50;7.87;31.50;0.15;31.50;0.02;31.50;28.70;;;;;30.24;-3.24;;
30.40;-3.23;30.40;332.33;30.40;319.33;31.67;2.57;31.67;2.60;31.67;0.00;31.67;7.87;31.67;0.15;31.67;0.02;31.67;28.70;;;;;30.40;-3.23;;
30.56;-3.26;30.56;332.23;30.56;319.25;31.83;2.57;31.83;2.60;31.83;0.00;31.83;7.87;31.83;0.15;31.83;0.02;31.83;28.70;;;;;30.56;-3.26;;
30.72;-3.22;30.72;332.40;30.72;319.42;32.00;2.57;32.00;2.60;32.00;0.00;32.00;7.87;32.00;0.16;32.00;0.02;32.00;28.70;;;;;30.72;-3.22;;
30.88;-3.28;30.88;332.30;30.88;319.31;32.17;2.57;32.17;2.60;32.17;0.00;32.17;7.87;32.17;0.15;32.17;0.02;32.17;28.70;;;;;30.88;-3.28;;
31.04;-3.26;31.04;332.33;31.04;319.33;32.33;2.57;32.33;2.60;32.33;0.00;32.33;7.87;32.33;0.14;32.33;0.02;32.33;28.70;;;;;31.04;-3.26;;
31.20;-3.26;31.20;332.32;31.20;319.32;32.50;2.57;32.50;2.60;32.50;0.00;32.50;7.87;32.50;0.15;32.50;0.02;32.50;28.70;;;;;31.20;-3.26;;
31.36;-3.31;31.36;332.21;31.36;319.16;32.67;2.57;32.67;2.60;32.67;0.00;32.67;7.87;32.67;0.14;32.67;0.02;32.67;28.70;;;;;31.36;-3.31;;
31.52;-3.31;31.52;332.23;31.52;319.33;32.83;2.57;32.83;2.60;32.83;0.00;32.83;7.88;32.83;0.15;32.83;0.02;32.83;28.70;;;;;31.52;-3.31;;
31.68;-3.31;31.68;332.27;31.68;319.26;33.00;2.57;33.00;2.60;33.00;0.00;33.00;7.88;33.00;0.15;33.00;0.02;33.00;28.70;;;;;31.68;-3.31;;
31.84;-3.39;31.84;332.28;31.84;319.28;33.17;2.57;33.17;2.60;33.17;0.00;33.17;7.87;33.17;0.14;33.17;0.02;33.17;28.70;;;;;31.84;-3.39;;
32.00;-3.39;32.00;332.26;32.00;319.21;33.33;2.57;33.33;2.60;33.33;0.00;33.33;7.87;33.33;0.15;33.33;0.02;33.33;28.70;;;;;32.00;-3.39;;
32.16;-3.39;32.16;332.27;32.16;319.21;33.50;2.57;33.50;2.60;33.50;0.00;33.50;7.88;33.50;0.15;33.50;0.02;33.50;28.70;;;;;32.16;-3.39;;
32.32;-3.42;32.32;332.28;32.32;319.18;33.67;2.57;33.67;2.60;33.67;0.00;33.67;7.88;33.67;0.15;33.67;0.02;33.67;28.70;;;;;32.32;-3.42;;
32.48;-3.38;32.48;332.30;32.48;319.26;33.83;2.57;33.83;2.60;33.83;0.00;33.83;7.87;33.83;0.15;33.83;0.02;33.83;28.70;;;;;32.48;-3.38;;
32.64;-3.38;32.64;332.21;32.64;319.16;34.00;2.57;34.00;2.60;34.00;0.00;34.00;7.87;34.00;0.15;34.00;0.02;34.00;28.70;;;;;32.64;-3.38;;
32.80;-3.32;32.80;332.41;32.80;319.35;34.17;2.57;34.17;2.60;34.17;0.00;34.17;7.87;34.17;0.15;34.17;0.02;34.17;28.70;;;;;32.80;-3.32;;
32.96;-3.34;32.96;332.38;32.96;319.44;34.33;2.57;34.33;2.60;34.33;0.00;34.33;7.87;34.33;0.14;34.33;0.02;34.33;28.70;;;;;32.96;-3.34;;
33.12;-3.34;33.12;332.30;33.12;319.33;34.50;2.57;34.50;2.60;34.50;0.00;34.50;7.88;34.50;0.15;34.50;0.02;34.50;28.70;;;;;33.12;-3.34;;
33.28;-3.37;33.28;332.32;33.28;319.35;34.67;2.57;34.67;2.60;34.67;0.00;34.67;7.87;34.67;0.15;34.67;0.02;34.67;28.70;;;;;33.28;-3.37;;
33.44;-3.49;33.44;332.21;33.44;319.19;34.83;2.57;34.83;2.60;34.83;0.00;34.83;7.87;34.83;0.14;34.83;0.02;34.83;28.70;;;;;33.44;-3.49;;
33.60;-3.48;33.60;332.22;33.60;319.22;35.00;2.57;35.00;2.60;35.00;0.00;35.00;7.87;35.00;0.15;35.00;0.02;35.00;28.70;;;;;33.60;-3.48;;
33.76;-3.46;33.76;332.28;33.76;319.31;35.17;2.57;35.17;2.60;35.17;0.00;35.17;7.88;35.17;0.14;35.17;0.02;35.17;28.70;;;;;33.76;-3.46;;
33.92;-3.43;33.92;332.26;33.92;319.19;35.33;2.57;35.33;2.60;35.33;0.00;35.33;7.87;35.33;0.14;35.33;0.02;35.33;28.70;;;;;33.92;-3.43;;
34.08;-3.51;34.08;332.15;34.08;319.23;35.50;2.57;35.50;2.60;35.50;0.00;35.50;7.87;35.50;0.16;35.50;0.02;35.50;28.70;;;;;34.08;-3.51;;
34.24;-3.48;34.24;332.21;34.24;319.20;35.67;2.57;35.67;2.60;35.67;0.00;35.67;7.87;35.67;0.14;35.67;0.02;35.67;28.70;;;;;34.24;-3.48;;
34.40;-3.48;34.40;332.18;34.40;319.21;35.83;2.57;35.83;2.60;35.83;0.00;35.83;7.87;35.83;0.13;35.83;0.02;35.83;28.70;;;;;34.40;-3.48;;
34.56;-3.48;34.56;332.21;34.56;319.20;36.00;2.57;36.00;2.60;36.00;0.00;36.00;7.88;36.00;0.14;36.00;0.02;36.00;28.70;;;;;34.56;-3.48;;
34.72;-3.53;34.72;332.20;34.72;319.15;36.17;2.57;36.17;2.60;36.17;0.00;36.17;7.88;36.17;0.14;36.17;0.02;36.17;28.70;;;;;34.72;-3.53;;
34.88;-3.47;34.88;332.23;34.88;319.27;36.33;2.57;36.33;2.60;36.33;0.00;36.33;7.88;36.33;0.14;36.33;0.02;36.33;28.70;;;;;34.88;-3.47;;
35.04;-3.52;35.04;332.13;35.04;319.25;36.50;2.57;36.50;2.60;36.50;0.00;36.50;7.87;36.50;0.15;36.50;0.02;36.50;28.70;;;;;35.04;-3.52;;
35.20;-3.50;35.20;332.23;35.20;319.24;36.67;2.57;36.67;2.60;36.67;0.00;36.67;7.87;36.67;0.15;36.67;0.02;36.67;28.70;;;;;35.20;-3.50;;
35.36;-3.52;35.36;332.16;35.36;319.20;36.83;2.57;36.83;2.60;36.83;0.00;36.83;7.88;36.83;0.15;36.83;0.02;36.83;28.70;;;;;35.36;-3.52;;
35.52;-3.55;35.52;332.18;35.52;319.15;37.00;2.57;37.00;2.60;37.00;0.00;37.00;7.88;37.00;0.15;37.00;0.02;37.00;28.70;;;;;35.52;-3.55;;
35.68;-3.60;35.68;332.08;35.68;319.10;37.17;2.57;37.17;2.60;37.17;0.00;37.17;7.87;37.17;0.15;37.17;0.02;37.17;28.70;;;;;35.68;-3.60;;
35.84;-3.64;35.84;332.15;35.84;319.06;37.33;2.57;37.33;2.60;37.33;0.00;37.33;7.87;37.33;0.15;37.33;0.02;37.33;28.70;;;;;35.84;-3.64;;
36.00;-3.57;36.00;332.11;36.00;319.13;37.50;2.57;37.50;2.60;37.50;0.00;37.50;7.87;37.50;0.14;37.50;0.02;37.50;28.70;;;;;36.00;-3.57;;
36.16;-3.59;36.16;332.12;36.16;319.06;37.67;2.57;37.67;2.60;37.67;0.00;37.67;7.87;37.67;0.14;37.67;0.02;37.67;28.70;;;;;36.16;-3.59;;
36.32;-3.64;36.32;332.07;36.32;319.08;37.83;2.57;37.83;2.60;37.83;0.00;37.83;7.87;37.83;0.14;37.83;0.02;37.83;28.70;;;;;36.32;-3.64;;
36.48;-3.61;36.48;332.12;36.48;319.16;38.00;2.57;38.00;2.60;38.00;0.00;38.00;7.87;38.00;0.15;38.00;0.02;38.00;28.80;;;;;36.48;-3.61;;
36.64;-3.62;36.64;332.07;36.64;319.05;38.17;2.56;38.17;2.60;38.17;0.00;38.17;7.87;38.17;0.15;38.17;0.02;38.17;28.80;;;;;36.64;-3.62;;
36.80;-3.61;36.80;332.12;36.80;319.13;38.33;2.56;38.33;2.60;38.33;0.00;38.33;7.87;38.33;0.15;38.33;0.02;38.33;28.80;;;;;36.80;-3.61;;
36.96;-3.52;36.96;332.21;36.96;319.29;38.50;2.56;38.50;2.60;38.50;0.00;38.50;7.87;38.50;0.15;38.50;0.02;38.50;28.80;;;;;36.96;-3.52;;
37.12;-3.55;37.12;332.20;37.12;319.34;38.67;2.56;38.67;2.60;38.67;0.00;38.67;7.88;38.67;0.15;38.67;0.02;38.67;28.80;;;;;37.12;-3.55;;
37.28;-3.55;37.28;332.19;37.28;319.28;38.83;2.56;38.83;2.60;38.83;0.00;38.83;7.87;38.83;0.15;38.83;0.02;38.83;28.80;;;;;37.28;-3.55;;
37.44;-3.62;37.44;332.07;37.44;319.12;39.00;2.56;39.00;2.60;39.00;0.00;39.00;7.87;39.00;0.16;39.00;0.02;39.00;28.80;;;;;37.44;-3.62;;
37.60;-3.67;37.60;332.00;37.60;319.09;39.17;2.56;39.17;2.60;39.17;0.00;39.17;7.88;39.17;0.13;39.17;0.02;39.17;28.80;;;;;37.60;-3.67;;
37.76;-3.65;37.76;332.01;37.76;319.07;39.33;2.56;39.33;2.60;39.33;0.00;39.33;7.88;39.33;0.14;39.33;0.02;39.33;28.80;;;;;37.76;-3.65;;
37.92;-3.63;37.92;332.04;37.92;319.03;39.50;2.56;39.50;2.60;39.50;0.00;39.50;7.87;39.50;0.13;39.50;0.02;39.50;28.80;;;;;37.92;-3.63;;
38.08;-3.64;38.08;332.01;38.08;319.10;39.67;2.56;39.67;2.60;39.67;0.00;39.67;7.88;39.67;0.13;39.67;0.02;39.67;28.80;;;;;38.08;-3.64;;
38.24;-3.65;38.24;332.02;38.24;318.93;39.83;2.56;39.83;2.60;39.83;0.00;39.83;7.88;39.83;0.14;39.83;0.02;39.83;28.80;;;;;38.24;-3.65;;
38.40;-3.59;38.40;332.03;38.40;319.08;40.00;2.56;40.00;2.60;40.00;0.00;40.00;7.87;40.00;0.14;40.00;0.02;40.00;28.80;;;;;38.40;-3.59;;
38.56;-3.62;38.56;332.01;38.56;319.02;40.17;2.56;40.17;2.60;40.17;0.00;40.17;7.87;40.17;0.14;40.17;0.02;40.17;28.80;;;;;38.56;-3.62;;
38.72;-3.55;38.72;332.04;38.72;318.96;40.33;2.56;40.33;2.60;40.33;0.00;40.33;7.88;40.33;0.14;40.33;0.02;40.33;28.80;;;;;38.72;-3.55;;
38.88;-3.50;38.88;332.07;38.88;319.15;40.50;2.56;40.50;2.60;40.50;0.00;40.50;7.87;40.50;0.14;40.50;0.02;40.50;28.80;;;;;38.88;-3.50;;
